movieId,title,genres,year,text,tag
296,pulp fiction (1994),comedy crime drama thriller,1994,pulp fiction (1994) comedy crime drama thriller 1994 good dialogue great soundtrack non-linear cult film drugs quentin tarantino tarantino hit men 1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric awesome bad ass bad language bad-ass bible biblical references big boys with guns big name actors black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs & music ensemble cast entertaining entirely dialogue episodic exciting fast paced fast-paced film noir film-noir foul language fun funny gangster gangsters genius golden watch good music gore great acting great dialogue gritty guns harvey keitel heroin highly quotable hitman homosexuality humour iconic imdb top 250 innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony john travolta killer-as-protagonist los angeles mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neo-noir noir non-linear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order palme d'or parody philosophical pop culture references psychological pulp quirky quotable r:disturbing violent content including rape r:disturbing violent images r:graphic sexuality r:some violence r:strong bloody violence r:strong language r:sustained strong stylized violence r:violence random rape retro roger avary royal with cheese samuel l. jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter steve buscemi storytelling stylish stylized suspense thought-provoking thriller travolta twist ending uma thurman unique unpredictable unusual very funny violence violent witty,good dialogue great soundtrack non-linear cult film drugs quentin tarantino tarantino hit men 1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric awesome bad ass bad language bad-ass bible biblical references big boys with guns big name actors black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs & music ensemble cast entertaining entirely dialogue episodic exciting fast paced fast-paced film noir film-noir foul language fun funny gangster gangsters genius golden watch good music gore great acting great dialogue gritty guns harvey keitel heroin highly quotable hitman homosexuality humour iconic imdb top 250 innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony john travolta killer-as-protagonist los angeles mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neo-noir noir non-linear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order palme d'or parody philosophical pop culture references psychological pulp quirky quotable r:disturbing violent content including rape r:disturbing violent images r:graphic sexuality r:some violence r:strong bloody violence r:strong language r:sustained strong stylized violence r:violence random rape retro roger avary royal with cheese samuel l. jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter steve buscemi storytelling stylish stylized suspense thought-provoking thriller travolta twist ending uma thurman unique unpredictable unusual very funny violence violent witty
298,pushing hands (tui shou) (1992),drama,1992,pushing hands (tui shou) (1992) drama 1992 ,
299,priest (1994),drama,1994,priest (1994) drama 1994 ,
300,quiz show (1994),drama,1994,quiz show (1994) drama 1994 tv,tv
301,picture bride (bijo photo) (1994),drama romance,1994,picture bride (bijo photo) (1994) drama romance 1994 ,
302,"queen margot (reine margot, la) (1994)",drama romance,1994,"queen margot (reine margot, la) (1994) drama romance 1994 ",
303,"quick and the dead, the (1995)",action thriller western,1995,"quick and the dead, the (1995) action thriller western 1995 ",
304,roommates (1995),comedy drama,1995,roommates (1995) comedy drama 1995 ,
305,ready to wear (pret-a-porter) (1994),comedy,1994,ready to wear (pret-a-porter) (1994) comedy 1994 ,
306,three colors: red (trois couleurs: rouge) (1994),drama,1994,three colors: red (trois couleurs: rouge) (1994) drama 1994 ,
307,three colors: blue (trois couleurs: bleu) (1993),drama,1993,three colors: blue (trois couleurs: bleu) (1993) drama 1993 death,death
308,three colors: white (trzy kolory: bialy) (1994),comedy drama,1994,three colors: white (trzy kolory: bialy) (1994) comedy drama 1994 marriage cynical,marriage cynical
310,rent-a-kid (1995),comedy,1995,rent-a-kid (1995) comedy 1995 ,
311,relative fear (1994),horror thriller,1994,relative fear (1994) horror thriller 1994 ,
312,stuart saves his family (1995),comedy,1995,stuart saves his family (1995) comedy 1995 ,
313,"swan princess, the (1994)",animation children,1994,"swan princess, the (1994) animation children 1994 ",
314,"secret of roan inish, the (1994)",children drama fantasy mystery,1994,"secret of roan inish, the (1994) children drama fantasy mystery 1994 ",
315,"specialist, the (1994)",action drama thriller,1994,"specialist, the (1994) action drama thriller 1994 ",
316,stargate (1994),action adventure sci-fi,1994,stargate (1994) action adventure sci-fi 1994 time travel,time travel
317,"santa clause, the (1994)",comedy drama fantasy,1994,"santa clause, the (1994) comedy drama fantasy 1994 christmas",christmas
318,"shawshank redemption, the (1994)",crime drama,1994,"shawshank redemption, the (1994) crime drama 1994 prison stephen king wrongful imprisonment morgan freeman",prison stephen king wrongful imprisonment morgan freeman
319,shallow grave (1994),comedy drama thriller,1994,shallow grave (1994) comedy drama thriller 1994 ,
320,suture (1993),film-noir thriller,1993,suture (1993) film-noir thriller 1993 ,
321,strawberry and chocolate (fresa y chocolate) (1993),drama,1993,strawberry and chocolate (fresa y chocolate) (1993) drama 1993 ,
322,swimming with sharks (1995),comedy drama,1995,swimming with sharks (1995) comedy drama 1995 ,
324,"sum of us, the (1994)",comedy drama,1994,"sum of us, the (1994) comedy drama 1994 ",
325,national lampoon's senior trip (1995),comedy,1995,national lampoon's senior trip (1995) comedy 1995 ,
326,to live (huozhe) (1994),drama,1994,to live (huozhe) (1994) drama 1994 in netflix queue,in netflix queue
327,tank girl (1995),action comedy sci-fi,1995,tank girl (1995) action comedy sci-fi 1995 ,
328,tales from the crypt presents: demon knight (1995),horror thriller,1995,tales from the crypt presents: demon knight (1995) horror thriller 1995 ,
329,star trek: generations (1994),adventure drama sci-fi,1994,star trek: generations (1994) adventure drama sci-fi 1994 enterprise,enterprise
330,tales from the hood (1995),action crime horror,1995,tales from the hood (1995) action crime horror 1995 ,
331,tom & viv (1994),drama,1994,tom & viv (1994) drama 1994 ,
332,village of the damned (1995),horror sci-fi,1995,village of the damned (1995) horror sci-fi 1995 ,
333,tommy boy (1995),comedy,1995,tommy boy (1995) comedy 1995 ,
334,vanya on 42nd street (1994),drama,1994,vanya on 42nd street (1994) drama 1994 ,
335,underneath (1995),mystery thriller,1995,underneath (1995) mystery thriller 1995 ,
336,"walking dead, the (1995)",drama war,1995,"walking dead, the (1995) drama war 1995 ",
337,what's eating gilbert grape (1993),drama,1993,what's eating gilbert grape (1993) drama 1993 mental illness,mental illness
338,virtuosity (1995),action sci-fi thriller,1995,virtuosity (1995) action sci-fi thriller 1995 serial killer,serial killer
339,while you were sleeping (1995),comedy romance,1995,while you were sleeping (1995) comedy romance 1995 coma,coma
340,"war, the (1994)",adventure drama war,1994,"war, the (1994) adventure drama war 1994 ",
341,double happiness (1994),drama,1994,double happiness (1994) drama 1994 ,
342,muriel's wedding (1994),comedy,1994,muriel's wedding (1994) comedy 1994 australia weddings,australia weddings
343,"baby-sitters club, the (1995)",children,1995,"baby-sitters club, the (1995) children 1995 ",
344,ace ventura: pet detective (1994),comedy,1994,ace ventura: pet detective (1994) comedy 1994 ,
345,"adventures of priscilla, queen of the desert, the (1994)",comedy drama,1994,"adventures of priscilla, queen of the desert, the (1994) comedy drama 1994 cross dressing men in drag remade",cross dressing men in drag remade
346,backbeat (1993),drama musical,1993,backbeat (1993) drama musical 1993 ,
347,bitter moon (1992),drama film-noir romance,1992,bitter moon (1992) drama film-noir romance 1992 ,
348,bullets over broadway (1994),comedy,1994,bullets over broadway (1994) comedy 1994 ,
349,clear and present danger (1994),action crime drama thriller,1994,clear and present danger (1994) action crime drama thriller 1994 tom clancy,tom clancy
350,"client, the (1994)",drama mystery thriller,1994,"client, the (1994) drama mystery thriller 1994 john grisham",john grisham
351,"corrina, corrina (1994)",comedy drama romance,1994,"corrina, corrina (1994) comedy drama romance 1994 interracial romance",interracial romance
352,crooklyn (1994),comedy drama,1994,crooklyn (1994) comedy drama 1994 ,
353,"crow, the (1994)",action crime fantasy thriller,1994,"crow, the (1994) action crime fantasy thriller 1994 ",
354,cobb (1994),drama,1994,cobb (1994) drama 1994 ,
355,"flintstones, the (1994)",children comedy fantasy,1994,"flintstones, the (1994) children comedy fantasy 1994 ",
356,forrest gump (1994),comedy drama romance war,1994,forrest gump (1994) comedy drama romance war 1994 shrimp vietnam bubba gump shrimp lieutenant dan stupid is as stupid does bittersweet emotional heartwarming touching,shrimp vietnam bubba gump shrimp lieutenant dan stupid is as stupid does bittersweet emotional heartwarming touching
357,four weddings and a funeral (1994),comedy romance,1994,four weddings and a funeral (1994) comedy romance 1994 wedding,wedding
358,higher learning (1995),drama,1995,higher learning (1995) drama 1995 ,
359,i like it like that (1994),comedy drama romance,1994,i like it like that (1994) comedy drama romance 1994 ,
360,i love trouble (1994),action comedy,1994,i love trouble (1994) action comedy 1994 ,
361,it could happen to you (1994),comedy drama romance,1994,it could happen to you (1994) comedy drama romance 1994 gambling,gambling
362,"jungle book, the (1994)",adventure children romance,1994,"jungle book, the (1994) adventure children romance 1994 ",
363,"wonderful, horrible life of leni riefenstahl, the (macht der bilder: leni riefenstahl, die) (1993)",documentary,1993,"wonderful, horrible life of leni riefenstahl, the (macht der bilder: leni riefenstahl, die) (1993) documentary 1993 holocaust in netflix queue",holocaust in netflix queue
364,"lion king, the (1994)",adventure animation children drama musical imax,1994,"lion king, the (1994) adventure animation children drama musical imax 1994 disney disney animated feature oscar (best music - original score) soundtrack",disney disney animated feature oscar (best music - original score) soundtrack
365,little buddha (1993),drama,1993,little buddha (1993) drama 1993 ,
366,"wes craven's new nightmare (nightmare on elm street part 7: freddy's finale, a) (1994)",drama horror mystery thriller,1994,"wes craven's new nightmare (nightmare on elm street part 7: freddy's finale, a) (1994) drama horror mystery thriller 1994 ",
367,"mask, the (1994)",action comedy crime fantasy,1994,"mask, the (1994) action comedy crime fantasy 1994 ",
368,maverick (1994),adventure comedy western,1994,maverick (1994) adventure comedy western 1994 ,
369,mrs. parker and the vicious circle (1994),drama,1994,mrs. parker and the vicious circle (1994) drama 1994 ,
370,naked gun 33 1/3: the final insult (1994),action comedy,1994,naked gun 33 1/3: the final insult (1994) action comedy 1994 ,
371,"paper, the (1994)",comedy drama,1994,"paper, the (1994) comedy drama 1994 journalism",journalism
372,reality bites (1994),comedy drama romance,1994,reality bites (1994) comedy drama romance 1994 ,
373,red rock west (1992),thriller,1992,red rock west (1992) thriller 1992 ,
374,richie rich (1994),children comedy,1994,richie rich (1994) children comedy 1994 ,
376,"river wild, the (1994)",action thriller,1994,"river wild, the (1994) action thriller 1994 ",
377,speed (1994),action romance thriller,1994,speed (1994) action romance thriller 1994 bus,bus
378,speechless (1994),comedy romance,1994,speechless (1994) comedy romance 1994 ,
379,timecop (1994),action sci-fi thriller,1994,timecop (1994) action sci-fi thriller 1994 ,
380,true lies (1994),action adventure comedy romance thriller,1994,true lies (1994) action adventure comedy romance thriller 1994 spies,spies
381,when a man loves a woman (1994),drama romance,1994,when a man loves a woman (1994) drama romance 1994 alcoholism,alcoholism
382,wolf (1994),drama horror romance thriller,1994,wolf (1994) drama horror romance thriller 1994 ,
383,wyatt earp (1994),western,1994,wyatt earp (1994) western 1994 ,
384,bad company (1995),action crime drama,1995,bad company (1995) action crime drama 1995 ,
385,"man of no importance, a (1994)",drama,1994,"man of no importance, a (1994) drama 1994 ",
386,s.f.w. (1994),drama,1994,s.f.w. (1994) drama 1994 ,
387,"low down dirty shame, a (1994)",action comedy,1994,"low down dirty shame, a (1994) action comedy 1994 ",
388,boys life (1995),drama,1995,boys life (1995) drama 1995 ,
389,"colonel chabert, le (1994)",drama romance war,1994,"colonel chabert, le (1994) drama romance war 1994 ",
390,faster pussycat! kill! kill! (1965),action crime drama,1965,faster pussycat! kill! kill! (1965) action crime drama 1965 ,
391,jason's lyric (1994),crime drama,1994,jason's lyric (1994) crime drama 1994 ,
393,street fighter (1994),action adventure fantasy,1994,street fighter (1994) action adventure fantasy 1994 ,
405,highlander iii: the sorcerer (a.k.a. highlander: the final dimension) (1994),action fantasy,1994,highlander iii: the sorcerer (a.k.a. highlander: the final dimension) (1994) action fantasy 1994 ,
406,federal hill (1994),drama,1994,federal hill (1994) drama 1994 ,
407,in the mouth of madness (1995),horror thriller,1995,in the mouth of madness (1995) horror thriller 1995 ,
408,8 seconds (1994),drama,1994,8 seconds (1994) drama 1994 ,
409,above the rim (1994),crime drama,1994,above the rim (1994) crime drama 1994 ,
